GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,seasontype,season
Shot Chart Detail,20600347,91,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,2,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-28,35,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,138,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,8,55,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,157,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,6,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-182,-3,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,184,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,134,88,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,190,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,22,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,219,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,245,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,161,41,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,262,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,7,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,11,48,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,268,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,6,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,67,10,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,295,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,16,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,33,118,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,361,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,9,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,149,77,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,368,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,8,27,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,373,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,7,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,21,58,1,0,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,395,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,5,21,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,13,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,418,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,2,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,56,49,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,432,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600347,446,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061216,NOK,DAL,regular,2006-2007
Shot Chart Detail,20600358,26,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,11,204,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,36,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,7,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,56,168,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,106,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,53,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6,69,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,115,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,2,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,75,17,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,173,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,6,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,39,169,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,189,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,5,16,Missed Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,41,66,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,201,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,32,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,225,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,232,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-10,255,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,266,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,305,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,97,77,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,357,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,11,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,112,51,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,422,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,2,31,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-85,169,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,435,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-187,18,1,0,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600358,462,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061218,MIA,NOK,regular,2006-2007
Shot Chart Detail,20600366,34,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,7,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0,192,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,59,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,5,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,87,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,2,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,97,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,2,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,102,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,1,36,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-10,94,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,204,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,138,132,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,326,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,5,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,87,155,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,336,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,44,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,342,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,6,176,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,360,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,1,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,16,146,1,1,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,390,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,10,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-3,145,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,418,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,7,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,434,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,49,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,107,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600366,460,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,2,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,11,146,1,0,20061220,ORL,NOK,regular,2006-2007
Shot Chart Detail,20600385,18,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,9,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,113,151,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,28,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,3,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,201,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,2,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,143,202,1,1,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,237,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,9,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-67,5,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,243,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,9,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,255,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-133,171,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,304,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,4,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,59,22,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,341,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,401,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,7,12,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,5,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,428,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,4,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,36,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,462,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-67,233,1,0,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600385,485,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,0,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061222,NOK,MEM,regular,2006-2007
Shot Chart Detail,20600398,24,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,34,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,33,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,38,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,6,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,6,179,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,73,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,3,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,183,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,0,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,185,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,188,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,51,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,61,109,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,196,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,3,11,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,26,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,198,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,2,37,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3,51,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,214,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,1,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,15,-77,132,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,223,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,31,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,225,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-3,270,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,231,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,11,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,110,219,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,234,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-141,82,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,247,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,8,48,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,35,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,282,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,284,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,17,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,35,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,300,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,1,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-161,183,1,0,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600398,312,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,0,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-3,183,1,1,20061223,NOK,SAS,regular,2006-2007
Shot Chart Detail,20600413,25,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-95,97,1,0,20061226,SEA,NOK,regular,2006-2007
Shot Chart Detail,20600413,37,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,7,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,169,214,1,1,20061226,SEA,NOK,regular,2006-2007
Shot Chart Detail,20600547,3,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,11,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-57,263,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,36,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,7,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,89,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,2,25,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-46,79,1,1,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,111,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,0,0,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,34,151,313,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,173,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-181,197,1,1,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,212,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,15,100,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,217,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,0,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-174,141,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,233,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,10,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-80,275,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,272,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,5,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,171,196,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600547,302,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,3,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-20,276,1,0,20070403,MIL,NOK,regular,2006-2007
Shot Chart Detail,20600681,33,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,41,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,172,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,5,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-84,233,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,180,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,222,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,182,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,2,4,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,232,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,9,34,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,3,1,1,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,244,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,7,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,258,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,6,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-158,110,1,1,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,268,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,3,4,59,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,378,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,6,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,67,23,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,409,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,3,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,22,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600681,434,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,4,1,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-61,81,1,0,20070131,NOK,PHI,regular,2006-2007
Shot Chart Detail,20600696,10,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,10,28,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,118,215,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,24,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,8,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-99,233,1,0,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,58,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,5,7,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-2,127,1,1,20070202,NOK,MIN,regular,2006-2007
Shot Chart Detail,20600696,65,101108,Chris Paul,1610612740,New Orleans/Oklahoma City Hornets,1,4,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-169,38,1,0,20070202,NOK,MIN,regular,2006-2007
